"CnpjBase","CnpjSequencial","CnpjDv","NomeIf","Segmento","CodigoCompe","NomeAgencia","Endereco","Numero","Complemento","Bairro","Cep","MunicipioIbge","Municipio","UF","DataInicio","DDD","Telefone","Posicao"
60746948,2248,19,"BANCO BRADESCO S.A.","Banco Múltiplo","02004","GUAIANAZES,URB.SAO PAULO, SP","RUA OTELO AUGUSTO RIBEIRO, 132","","","GUAIANAZES","08461-000",3550308,"SAO PAULO","SP","27/10/1986","11","25577177","28/12/2021"
60746948,296,9,"BANCO BRADESCO S.A.","Banco Múltiplo","00296","BARAO DE LIMEIRA,URB.SAO PAULO, SP","ALAMEDA BARAO DE LIMEIRA, 966","","","CAMPOS ELISEOS","01202-002",3550308,"SAO PAULO","SP","29/05/1967","11","30037553","28/12/2021"
60746948,181,60,"BANCO BRADESCO S.A.","Banco Múltiplo","00136","CARDOSO DE ALMEIDA,URB.SAO PAULO, SP","RUA CARDOSO DE ALMEIDA, 211","","","PERDIZES","05013-000",3550308,"SAO PAULO","SP","13/08/1957","11","30037431","28/12/2021"
92874270,1,40,"BANCO DIGIMAIS S.A.","Banco Múltiplo","00001","SEDE","RUA ELVIRA FERRAZ","","CONJ 1102","VILA OLIMPIA","04552-040",3550308,"SAO PAULO","SP","16/10/2020","11","55555380","28/12/2021"
360305,3243,50,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03243","AV JUSCELINO KUBITSCHEK, SP","AVENIDA PRES JUSCELINO KUBITSCHEK NUM 53","","","VILA NOVA CONCEICAO","04543-010",3550308,"SAO PAULO","SP","04/12/2006","11","35839100","28/12/2021"
460065,3,81,"COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS","Sociedade Distribuidora de TVM","null","COLUNA S/A DTVM - FILIAL SÃO PAULO","RUA FREI CANECA","1199","SALA 816/817","CENTRO","01307-003",3550308,"SAO PAULO","SP","10/05/2011","11","32665902","28/12/2021"
59588111,1,3,"BANCO VOTORANTIM S.A.","Banco Múltiplo","00001","MATRIZ","AVENIDA DAS NAÇÕES UNIDAS","14401","18º ANDAR","VILA GERTRUDES","04794-000",3550308,"SAO PAULO","SP","12/08/1991","11","51711000","28/12/2021"
360305,5019,1,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","01484","SAMPA, SP","AVENIDA SAO JOAO NUM 725","","","REPUBLICA","01035-100",3550308,"SAO PAULO","SP","30/10/2013","11","34752574","28/12/2021"
60701190,2647,72,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06241","PERSONNALITÉ PARAÍSO","PRAÇA OSWALSO CRUZ, 113","","","PARAÍSO","04004-070",3550308,"SAO PAULO","SP","06/07/2005","11","30034828","28/12/2021"
360305,5044,12,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","02201","JARDIM NORMA, SP","AVENIDA PIRES DO RIO NUM 3862","","","JARDIM NORMA","08240-005",3550308,"SAO PAULO","SP","08/04/2014","11","21651800","28/12/2021"
4902979,48,8,"BANCO DA AMAZONIA S.A.","Banco Comercial","00048","SAO PAULO","RUA ALVARES PENTEADO","","5º ANDAR - SALA 2","CENTRO","01012-000",3550308,"SAO PAULO","SP","01/06/1948","11","31076013","28/12/2021"
37526080,1,23,"WORK SOCIEDADE DE CRÉDITO DIRETO S.A.","Sociedade de Crédito Direto","null","MATRIZ","RUA DEPUTADO LACERDA FRANCO, 300","","LOJA","PINHEIROS","05418-000",3550308,"SAO PAULO","SP","13/07/2020","11","30318381","28/12/2021"
60701190,4958,20,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","09073","PERSONNALITÉ NOVA PTA","AVENIDA PAULISTA","1450","PARTE","BELA VISTA","01310-100",3550308,"SAO PAULO","SP","28/05/2018","11","30034828","28/12/2021"
34111187,1,12,"HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.","Banco de Investimento","00001","MATRIZ","AV BRIGADEIRO FARIA LIMA","2113","8º ANDAR PARTE - SALA 6","ITAIM BIBI","04538-905",3550308,"SAO PAULO","SP","08/08/2001","11","30747444","28/12/2021"
42040639,1,40,"CAIXA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","Sociedade Distribuidora de TVM","null","MATRIZ","AV PAULISTA 2300","","11 ANDAR CONJUNTOS 112 E 114","BELA VISTA","01310-300",3550308,"SAO PAULO","SP","27/09/2021","11","35724600","28/12/2021"
360305,5096,43,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","01812","METRO OSCAR FREIRE, SP","RUA OSCAR FREIRE NUM 1225","","","JARDIM PAULISTA","01426-003",3550308,"SAO PAULO","SP","21/10/2013","11","33217301","28/12/2021"
60746948,420,36,"BANCO BRADESCO S.A.","Banco Múltiplo","00420","JARDIM PAULISTA,URB.SAO PAULO, SP","RUA ESTADOS UNIDOS","1240","","JARDIM PAULISTA","01427-000",3550308,"SAO PAULO","SP","27/08/1969","11","38854088","28/12/2021"
60701190,2989,10,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","07057","PERSONNALITÉ ANGELICA","AV. ANGELICA, 1.212","","PARTE","SANTA CECILIA","01228-100",3550308,"SAO PAULO","SP","28/05/2007","11","30034828","28/12/2021"
60701190,3007,52,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","07066","PERSONNALITÉ PERDIZES","AV. SUMARÉ, 1.211","","PARTE","PERDIZES","05016-110",3550308,"SAO PAULO","SP","14/05/2007","11","30034828","28/12/2021"
360305,5246,0,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","01976","VILA EMA, SP","AVENIDA VILA EMA NUM 3840","","","VILA EMA","03282-001",3550308,"SAO PAULO","SP","24/10/2013","11","23181500","28/12/2021"
60701190,4829,23,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","05629","PERSONNALITE V DIVINO","RUA VERBO DIVINO","","LOJA 01 E 02","CHACARA SANTO ANTONIO (ZONA SU","04719-001",3550308,"SAO PAULO","SP","17/12/2014","11","30034828","28/12/2021"
360305,5371,83,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03341","RUA DOS ITALIANOS, SP","RUA DOS ITALIANOS, NUM 609 621 623","","","BOM RETIRO","01131-000",3550308,"SAO PAULO","SP","30/06/2015","11","32253750","28/12/2021"
17167412,1,13,"FINANCEIRA ALFA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS","Sociedade de Crédito, Financiamento e Investimento","null","MATRIZ","ALAMEDA SANTOS, 466","","4º ANDAR - PARTE","CERQUEIRA CÉSAR","01418-000",3550308,"SAO PAULO","SP","14/09/1954","11","31755539","28/12/2021"
51014223,1,49,"SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.","Sociedade Corretora de TVM","null","MATRIZ","AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK","1309","CJ. 241, BLOCO A, COND. WTORRE JK","VILA NOVA CONCEIÇÃO","04543-011",3550308,"SAO PAULO","SP","04/08/1982","11","31742499","28/12/2021"
50585090,1,6,"BCV - BANCO DE CRÉDITO E VAREJO S.A.","Banco Múltiplo","00001","MATRIZ","AV. BRIGADEIRO FARIA LIMA","3477","9º ANDAR","ITAIM BIBI","04538-133",3550308,"SAO PAULO","SP","02/10/1989","null","57680803","28/12/2021"
60746948,31,38,"BANCO BRADESCO S.A.","Banco Múltiplo","00114","BOM RETIRO,URB.SAO PAULO, SP","RUA DA GRACA, 183","","","BOM RETIRO","01125-001",3550308,"SAO PAULO","SP","16/04/1957","11","33525300","28/12/2021"
60746948,176,0,"BANCO BRADESCO S.A.","Banco Múltiplo","00125","PAULA SOUZA,URB.SAO PAULO, SP","RUA PAULA SOUZA, 73","","","CENTRO","01027-001",3550308,"SAO PAULO","SP","13/05/1957","11","32282166","28/12/2021"
8357240,1,50,"BANCO CSF S.A.","Banco Múltiplo","null","MATRIZ","RUA GEORGE EASTMAN, 213","","TÉRREO - PARTE","VILA TRAMONTANO","05690-000",3550308,"SAO PAULO","SP","02/01/2007","11","37796886","28/12/2021"
60746948,3333,59,"BANCO BRADESCO S.A.","Banco Múltiplo","03494","PRIME GUILHERME COTCHING,URB.SAO PAULO,SP","AV.GUILHERME COTCHING, 1409","","CONJUNTO 2","VILA MARIA","02113-015",3550308,"SAO PAULO","SP","19/05/2003","11","66361599","28/12/2021"
60746948,494,72,"BANCO BRADESCO S.A.","Banco Múltiplo","00494","RUA SANTA CRUZ,URB.SAO PAULO, SP","RUA SANTA CRUZ, 2375","","","LIBERDADE","04121-002",3550308,"SAO PAULO","SP","22/08/1973","11","30037589","28/12/2021"
60746948,507,21,"BANCO BRADESCO S.A.","Banco Múltiplo","03257","RUA ANTONIO DE BARROS,URB.SAO PAULO, SP","RUA ANTONIO DE BARROS, 356","","","TATUAPE","03089-000",3550308,"SAO PAULO","SP","06/12/1973","11","20957511","28/12/2021"
60746948,890,8,"BANCO BRADESCO S.A.","Banco Múltiplo","00670","SAUDE,URB.SAO PAULO, SP","AV. DO CURSINO, 2630","","","SAUDE","04132-002",3550308,"SAO PAULO","SP","02/05/1977","11","50736055","28/12/2021"
60746948,3829,96,"BANCO BRADESCO S.A.","Banco Múltiplo","00812","PRIME JABAQUARA,URB.SAO PAULO, SP","AV.JABAQUARA, 1182","","PAVIMENTO SUPERIOR","JABAQUARA","04046-200",3550308,"SAO PAULO","SP","30/08/2005","11","55945666","28/12/2021"
90400888,1628,0,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","04721","AG. URB-SP-AV. SUMARE","AV SUMARE 1130","","","PERDIZES","05016-110",3550308,"SAO PAULO","SP","30/04/2009","11","36702600","28/12/2021"
21332862,1,91,"CARTOS SOCIEDADE DE CRÉDITO DIRETO S.A.","Sociedade de Crédito Direto","null","MATRIZ","AV BRIGADEIRO FARIA LIMA","2113","TORRE B 8° ANDAR","ITAIM BIBI","04538-133",3550308,"SAO PAULO","SP","16/12/2014","11","33881500","28/12/2021"
23862762,1,0,"WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO","Sociedade de Crédito, Financiamento e Investimento","null","MATRIZ","RUA EUGÊNIO DE MEDEIROS","","CONJUNTO 1.001 C, 10º ANDAR","PINHEIROS","05425-000",3550308,"SAO PAULO","SP","14/12/2020","27","40421732","28/12/2021"
39908427,1,28,"STARK SOCIEDADE DE CRÉDITO DIRETO S.A.","Sociedade de Crédito Direto","null","MATRIZ","RUA MARÍLIA, 40","","","JARDIM PAULISTA","01420-020",3550308,"SAO PAULO","SP","22/10/2020","11","41164616","28/12/2021"
0,2749,92,"BANCO DO BRASIL S.A.","Banco Múltiplo","01516","PONTE DO MORUMBI","R  CHAFIC MALUF, 396","","","STO AMARO","04710-160",3550308,"SAO PAULO","SP","22/03/1991","11","40033001","28/12/2021"
36864992,2,23,"MAF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","Sociedade Distribuidora de TVM","null","MAF DISTRIBUIDORA DE TíTULOS E VALORES MOBILIáRIOS S.A.","RUA JERONIMO DA VEIGA","","SALA 41","","04536-001",3550308,"SAO PAULO","SP","12/07/2021","21","45602000","28/12/2021"
0,3192,52,"BANCO DO BRASIL S.A.","Banco Múltiplo","03221","CORP BANK A PAULISTA","AV. PAULISTA, 1230, 14º ANDAR, ESCRITÓRI","","TORRE MATARAZZO","B VISTA","01310-100",3550308,"SAO PAULO","SP","16/01/2001","11","42986550","28/12/2021"
0,4821,61,"BANCO DO BRASIL S.A.","Banco Múltiplo","03052","VILA SABRINA","AV. CONCEICAO,4625","","","JD JAPAO","02135-002",3550308,"SAO PAULO","SP","19/12/2000","11","40033001","28/12/2021"
0,5761,40,"BANCO DO BRASIL S.A.","Banco Múltiplo","04437","EMPRESA ITAQUERA","R  AMERICO SALVADOR NOVELLI, 169","","PISO SUPERIOR","ITAQUERA","08210-090",3550308,"SAO PAULO","SP","15/07/2005","11","40033001","28/12/2021"
0,6138,78,"BANCO DO BRASIL S.A.","Banco Múltiplo","05958","ESCR.EXC.LUZ SP","AV PRESTES MAIA,894","","2°ANDAR","CENTRO","01031-000",3550308,"SAO PAULO","SP","13/08/2010","11","42970250","28/12/2021"
0,6518,85,"BANCO DO BRASIL S.A.","Banco Múltiplo","07042","EMPRESA LAPA","R N. SRA. DA LAPA, 281","","2 ANDAR","LAPA","05072-000",3550308,"SAO PAULO","SP","30/11/2009","11","40033001","28/12/2021"
0,6649,44,"BANCO DO BRASIL S.A.","Banco Múltiplo","06978","EMPRESA LGO.SOCORRO","AV DE PINEDO, 186","","PISO SUPERIOR","SOCORRO","04764-000",3550308,"SAO PAULO","SP","30/11/2009","11","40033001","28/12/2021"
0,7020,30,"BANCO DO BRASIL S.A.","Banco Múltiplo","08262","ESCR.EXC.VILA MARIA","AV GUILHERME COTCHING,1819","","1º ANDAR","VL MARIA","02113-017",3550308,"SAO PAULO","SP","06/01/2017","11","40033001","28/12/2021"
0,7330,8,"BANCO DO BRASIL S.A.","Banco Múltiplo","05809","ESTILO NACOES UNIDAS","AV DAS NACOES UNIDAS, 14.171","","TORRE A - LOJA 2","VL GERTRUDES","04794-000",3550308,"SAO PAULO","SP","17/10/2014","11","40033001","28/12/2021"
0,7603,15,"BANCO DO BRASIL S.A.","Banco Múltiplo","09198","ESCR.EXC.GOVERNO SP2","AV MARIA COELHO AGUIAR, 215","","8.ANDAR - SALA EXCLUSIVO 4 - BLOCO D","JD S LUIS","05805-000",3550308,"SAO PAULO","SP","09/01/2018","11","40033001","28/12/2021"
0,7552,30,"BANCO DO BRASIL S.A.","Banco Múltiplo","08258","EMPRESA ITAIM BIBI","R JOAO CACHOEIRA, 754","","PISO SUPERIOR","VL N CONCEICAO","04535-002",3550308,"SAO PAULO","SP","17/02/2017","11","40033001","28/12/2021"
0,7602,34,"BANCO DO BRASIL S.A.","Banco Múltiplo","09197","ESCR.EXC.GOVERNO SP1","AV MARIA COELHO AGUIAR, 215","","8.ANDAR - SALA EXCLUSIVO 3 - BLOCO D","JD S LUIS","05805-000",3550308,"SAO PAULO","SP","05/01/2018","11","40033001","28/12/2021"
0,7601,53,"BANCO DO BRASIL S.A.","Banco Múltiplo","09201","ESCR.EXC.CAPITAL","AV MARIA COELHO AGUIAR, 215","","8.ANDAR - SALA EXCLUSIVO 7 - BLOCO D","JD S LUIS","05805-000",3550308,"SAO PAULO","SP","09/01/2018","11","42972687","28/12/2021"
0,7600,72,"BANCO DO BRASIL S.A.","Banco Múltiplo","09202","ESCR.EXC.CTO EMPRES","AV MARIA COELHO AGUIAR, 215","","8.ANDAR - SALA EXCLUSIVO 8 - BLOCO D","JD S LUIS","05805-000",3550308,"SAO PAULO","SP","09/01/2018","11","40033001","28/12/2021"
0,7599,2,"BANCO DO BRASIL S.A.","Banco Múltiplo","09199","ESCR.EXC.PAULISTA","AV MARIA COELHO AGUIAR, 215","","8.ANDAR - SALA EXCLUSIVO 5 - BLOCO D","JD S LUIS","05805-000",3550308,"SAO PAULO","SP","05/01/2018","11","40033001","28/12/2021"
0,7597,32,"BANCO DO BRASIL S.A.","Banco Múltiplo","09203","ESCR.EXC.PAULISTANO","AV MARIA COELHO AGUIAR, 215","","8.ANDAR - SALA EXCLUSIVO 9 - BLOCO D","JD S LUIS","05805-000",3550308,"SAO PAULO","SP","09/01/2018","11","40033001","28/12/2021"
0,7542,69,"BANCO DO BRASIL S.A.","Banco Múltiplo","08263","ESCR.EXC.SAO PAULO","AV MARIA COELHO AGUIAR, 215","","8.ANDAR - SALA EXCLUSIVO 6 - BLOCO D","JD S LUIS","05805-000",3550308,"SAO PAULO","SP","06/01/2017","11","40033001","28/12/2021"
31749596,1,50,"IDEAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","Sociedade Corretora de TVM","null","MATRIZ","AV. BRIGADEIRO FARIA LIMA, 4221, 6º ANDA","","R  CONJUNTO 62","ITAIM BIBI","04538-133",3550308,"SAO PAULO","SP","16/01/2019","11","30143545","28/12/2021"
32345784,1,86,"C6 CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.","Sociedade Corretora de TVM","null","MATRIZ","AVENIDA NOVE DE JULHO, 3186","","","JARDIM PAULISTA","01406-000",3550308,"SAO PAULO","SP","13/02/2019","11","28322600","28/12/2021"
0,5198,55,"BANCO DO BRASIL S.A.","Banco Múltiplo","04207","PRIVATE SAO PAULO","R MINISTRO JESUINO CARDOSO","","10° ANDAR","VL N CONCEICAO","04544-051",3550308,"SAO PAULO","SP","03/10/2003","11","40033001","28/12/2021"
92236777,1,78,"PINE INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA","Sociedade Distribuidora de TVM","null","MATRIZ","AV. PRES. JUSCELINO KUBITSCHEK,SL 44,54,","","E 64 -4º,5º,6 AND. - BLOCO 4- COND.  ED. SÃO LUIZ","VILA NOVA CONCEIÇÃO","04543-000",3550308,"SAO PAULO","SP","04/11/1988","11","33725200","28/12/2021"
60746948,9663,94,"BANCO BRADESCO S.A.","Banco Múltiplo","07618","AG. BRADESCO DIGITAL NOVA CENTRAL IV - SP","AVENIDA IPIRANGA","","10º ANDAR","CENTRO","01046-920",3550308,"SAO PAULO","SP","13/05/2019","11","32359015","28/12/2021"
90400888,761,22,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","00435","001 0435 MOEMA","AV. IBIRAPUERA","3000","","INDIANÓPOLIS","04028-001",3550308,"SAO PAULO","SP","31/08/2006","11","50569050","28/12/2021"
45246410,4,6,"BANCO GENIAL S.A.","Banco Múltiplo","00002","AGENCIA SP","AVENIDA BRIGADEIRO FARIA LIMA","3064","ANDAR 9 CONJUNTO 92 PARTE","ITAIM BIBI","04538-132",3550308,"SAO PAULO","SP","18/01/2013","11","32068000","28/12/2021"
43815158,8,7,"BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","Sociedade Corretora de TVM","00001","BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","AVENIDA BRIGADEIRO FARIA LIMA","3064","22, 23 E 24 ANDAR, JARDIM PAULISTANO","ITAIM BIBI","01452-919",3550308,"SAO PAULO","SP","14/09/2021","11","3383","28/12/2021"
18684408,1,95,"AZIMUT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA","Sociedade Distribuidora de TVM","null","MATRIZ","RUA LEOPOLDO COUTO DE MAGALHÃES","","14º ANDAR","ITAIM BIBI","04542-000",3550308,"SAO PAULO","SP","27/09/2013","71","30257656","28/12/2021"
90400888,723,5,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","00235","001 0235 HEITOR PENTEADO-SP","RUA HEITOR PENTEADO","","LJ","SUMAREZINHO","05437-001",3550308,"SAO PAULO","SP","31/08/2006","11","38034900","28/12/2021"
90400888,2537,84,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","00995","001-0995 HENRIQUE SCHAUMANN-SP I","R HENRIQUE SCHAUMANN","","","PINHEIROS","05413-010",3550308,"SAO PAULO","SP","17/12/2010","11","30602650","28/12/2021"
37241230,1,52,"SUMUP SOCIEDADE DE CRÉDITO DIRETO S.A.","Sociedade de Crédito Direto","null","MATRIZ","RUA GILBERTO SABINO 215","","10O ANDAR","PINHEIROS","05425-020",3550308,"SAO PAULO","SP","27/05/2020","11","23845744","28/12/2021"
16944141,1,0,"BROKER BRASIL CORRETORA DE CÂMBIO LTDA.","Sociedade Corretora de Câmbio","null","MATRIZ","AV. IBIRAPUERA","3024","CJ. 181 E 182","INDIANÓPOLIS","04029-100",3550308,"SAO PAULO","SP","12/11/2012","11","28998888","28/12/2021"
90400888,1625,50,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","04750","AG. URB-SP-AV.NOVA CANTAREIRA","AV NOVA CANTAREIRA 895","","","TUCURUVI","02331-001",3550308,"SAO PAULO","SP","30/04/2009","11","29727100","28/12/2021"
33817677,1,76,"ABC BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","Sociedade Distribuidora de TVM","null","MATRIZ","AV. CIDADE JARDIM","400","2º ANDAR","ITAIM BIBI","01453-000",3550308,"SAO PAULO","SP","13/09/2000","null","null","28/12/2021"
46570800,1,49,"ALFA ARRENDAMENTO MERCANTIL S.A.","Sociedade de Arrendamento Mercantil","null","MATRIZ","ALAMEDA SANTOS","","4° ANDAR, PARTE","CERQUEIRA CÉSAR","01418-000",3550308,"SAO PAULO","SP","12/03/2018","11","31755241","28/12/2021"
90400888,2535,12,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","00985","001 0985 HENRIQUE SCHAUMANN-SP","R HENRIQUE SCHAUMANN","0566","","PINHEIROS","05413-010",3550308,"SAO PAULO","SP","28/12/2010","11","30602650","28/12/2021"
360305,3328,83,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03328","LARGO DE PINHEIROS, SP","RUA PAIS LEME","","","PINHEIROS","05424-010",3550308,"SAO PAULO","SP","22/04/2008","11","30305000","28/12/2021"
4257795,1,79,"NOVA FUTURA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.","Sociedade Corretora de TVM","00001","MATRIZ","ALAMEDA SANTOS, Nº 960","","10º ANDAR","CERQUEIRA CESAR","01418-002",3550308,"SAO PAULO","SP","01/02/2001","11","32918000","28/12/2021"
60701190,249,76,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00192","SP/BORBA GATO","RUA BELA VISTA, 340","","","SANTO AMARO","04709-000",3550308,"SAO PAULO","SP","10/07/1959","11","30034828","28/12/2021"
60701190,276,49,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00199","SAO PAULO/ORFANATO","RUA DO ORATORIO, 3859","","","V.PRUDENTE","03117-000",3550308,"SAO PAULO","SP","08/07/1968","11","30034828","28/12/2021"
60701190,1575,0,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01659","SAO PAULO/CAMPO BELO","RUA VIEIRA DE MORAES, 1988","","","CAMPO BELO","04617-007",3550308,"SAO PAULO","SP","31/01/1996","11","30034828","28/12/2021"
60701190,1614,50,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02961","SP/RUA EMILIA MARENGO","RUA EMILIA MARENGO, 270","","","VL R FEIJO","03336-000",3550308,"SAO PAULO","SP","20/04/1998","11","30034828","28/12/2021"
60701190,1633,13,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02970","SAO PAULO/CHACARA KLABIN","RUA JOAO JOSE PACHECO, 91 - LOTE 15,","","QUADRA 12","JARDIM VILA MARIANA","04116-120",3550308,"SAO PAULO","SP","09/10/1998","11","30034828","28/12/2021"
60701190,1649,80,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","04285","SP/AV.CORIFEU AZ. MARQUES","AV. CORIFEU DE AZEVEDO MARQUES, 1110","","","BUTANTA","05582-001",3550308,"SAO PAULO","SP","15/03/1999","11","30034828","28/12/2021"
60701190,1673,0,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03767","PERSONNALITE CENTRO EMPRESARIAL","AV. MARIA COELHO AGUIAR,215 - BL. G","","-LOJAS 82/92","JARDIM SAO LUIS","05804-970",3550308,"SAO PAULO","SP","30/04/1999","11","30034828","28/12/2021"
60701190,1688,97,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03763","PERSONNALITE REPUBLICA","RUA BARAO DE ITAPETININGA, 298","","","CENTRO","01042-000",3550308,"SAO PAULO","SP","30/04/1999","11","30034828","28/12/2021"
60701190,1689,78,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03777","PERSONNALITE - CID.JARDIM","AV. CIDADE JARDIM, 125","","","JARDIM EUROPA","01453-000",3550308,"SAO PAULO","SP","09/08/1999","11","30034828","28/12/2021"
60701190,1949,79,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03754","PERSONNALITE PACAEMBU","PRACA CHARLES MULLER, 12","","","PACAEMBU","01234-010",3550308,"SAO PAULO","SP","26/03/2002","11","30034828","28/12/2021"
60701190,2120,39,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","04086","PERSONNALITÉ PINHEIROS","RUA DOS MACUNIS, 32","","","VILA MADALENA","05444-000",3550308,"SAO PAULO","SP","19/12/2003","11","30034828","28/12/2021"
60701190,2348,65,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","05191","PERSONNALITE VILA ESPERANÇA","AV. AMADOR BUENO DA VEIGA, 1973 E 1989","","","PENHA DE FRANÇA","03635-001",3550308,"SAO PAULO","SP","11/10/2004","11","30034828","28/12/2021"
60701190,2717,10,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06477","PERSONNALITÉ-SP/JARDIM DA SAÚDE","AV. DO CURSINO, 1.443/1.449","","","SAÚDE","04133-100",3550308,"SAO PAULO","SP","07/03/2006","11","30034828","28/12/2021"
60701190,2719,81,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06414","PERSONNALITÉ MARAJOARA","AV. WASHINGTON LUÍS, 2.709","","","SANTO AMARO","04662-003",3550308,"SAO PAULO","SP","11/11/2005","11","30034828","28/12/2021"
30306294,22,70,"BANCO BTG PACTUAL S.A.","Banco Múltiplo","00080","BANCO BTG PACTUAL S.A. AGENCIA BUSCAPE","AV BRIG FARIA LIMA","2714","ANDAR 14 SALA 134","JARDIM PAULISTANO","00000-000",3550308,"SAO PAULO","SP","03/05/2021","11","3383","28/12/2021"
30306294,21,99,"BANCO BTG PACTUAL S.A.","Banco Múltiplo","00070","BANCO BTG PACTUAL S.A. ZOOM","AV BRIG FARIA LIMA","3600","ANDAR 14 SALA 133","","00000-000",3550308,"SAO PAULO","SP","03/05/2021","11","3383","28/12/2021"
60701190,2987,58,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","07070","PERSONNALITÉ MORUMBI OFFICE","AVENID ROQUE PETRONI","","1º ANDAR CONJS DE 101 A 106","JARDIM DAS ACÁCIAS","04707-900",3550308,"SAO PAULO","SP","23/04/2007","11","30034828","28/12/2021"
60701190,2999,91,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","07051","PERSONNALITÉ IBIRAPUERA","AV. IBIRAPUERA, 1.749","","PARTE","INDIANOPOLIS","04029-100",3550308,"SAO PAULO","SP","28/05/2007","11","30034828","28/12/2021"
60701190,3029,68,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","07380","PERSONNALITÉ SP BELA VISTA","RUA PEIXOTO GOMIDE, 346/352","","","JARDIM PAULISTA","01409-000",3550308,"SAO PAULO","SP","12/05/2008","11","30034828","28/12/2021"
60701190,3095,47,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","07215","SP/AV. JOSÉ MARIA WITHAKER","AV. JOSÉ MARIA WITHAKER, 958","","","PLANALTO PAULISTA","04057-000",3550308,"SAO PAULO","SP","30/10/2007","11","30034828","28/12/2021"
60701190,3127,69,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","07472","SP/AV. YERVANT KISSAJIKIAN","AV. YERVANT KISSAJIKIAN,","","","AMERICANOPOLIS","04428-010",3550308,"SAO PAULO","SP","18/02/2008","11","30034828","28/12/2021"
60701190,3198,52,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","07912","SP/PARQUE JABAQUARA","AV. JOAO PEDRO CARDOSO, 538","","","JABAQUARA","04355-001",3550308,"SAO PAULO","SP","27/06/2008","11","30034828","28/12/2021"
60701190,3425,95,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","08536","PERSONNALITÉ SANTANA","AV. BRAZ LEME, 1974","","TERREO - 1 E 2 MEZANINO E 3 ANDAR - PARTE","SANTANA","02022-020",3550308,"SAO PAULO","SP","17/05/2010","11","30034828","28/12/2021"
